date,AUDUSD Curncy,NZDUSD Curncy,USDCAD Curncy,USDNOK Curncy,USDSEK Curncy,USDZAR Curncy,USDMXN Curncy
2019-01-09,0.717,0.6788,1.3209,8.4686,8.8698,13.8592,19.2238
2019-01-10,0.7185,0.678,1.3236,8.4781,8.9042,13.8539,19.127
2019-01-11,0.7215,0.6832,1.3267,8.5357,8.9321,13.8405,19.1443
2019-01-14,0.7197,0.6822,1.3285,8.549,8.949,13.7762,18.9827
2019-01-15,0.7201,0.6817,1.3266,8.5421,8.9674,13.738,19.0004
2019-01-16,0.7168,0.6776,1.3255,8.5396,8.9993,13.6923,18.8917
2019-01-17,0.7193,0.6763,1.3279,8.551,9.0192,13.7219,19.0172
2019-01-18,0.7168,0.6743,1.326,8.5617,9.0281,13.8479,19.0977
2019-01-21,0.7159,0.6732,1.3294,8.5622,9.0166,13.8277,19.1659
2019-01-22,0.7124,0.6751,1.3355,8.6015,9.0268,13.9732,19.1685
2019-01-23,0.7142,0.6788,1.3343,8.566,9.0221,13.8163,19.0296
2019-01-24,0.7094,0.6763,1.335,8.5881,9.0852,13.722,19.0193
2019-01-25,0.7179,0.6839,1.3218,8.5132,9.0488,13.6192,18.9877
2019-01-28,0.7166,0.683,1.3262,8.5107,9.0553,13.6653,19.0401
2019-01-29,0.7155,0.6834,1.3269,8.4983,9.0685,13.6001,18.9951
2019-01-30,0.7248,0.6894,1.3149,8.4251,9.0447,13.33,19.1337
2019-01-31,0.7273,0.6916,1.3125,8.4299,9.0477,13.2542,19.1056
2019-02-01,0.725,0.69,1.3102,8.4385,9.0507,13.3249,19.1055
2019-02-04,0.7226,0.6896,1.311,8.4615,9.1022,13.4212,19.1114
2019-02-05,0.7234,0.6896,1.3126,8.4848,9.1156,13.3749,19.0366
2019-02-06,0.7105,0.6776,1.3214,8.5427,9.2051,13.5405,19.1101
2019-02-07,0.7101,0.6749,1.3308,8.5958,9.2612,13.6287,19.0833
2019-02-08,0.7088,0.674,1.3278,8.6376,9.2741,13.6245,19.077
2019-02-11,0.7062,0.6733,1.3302,8.7171,9.3078,13.8112,19.305
2019-02-12,0.7095,0.6736,1.3238,8.6505,9.2602,13.7686,19.2603
2019-02-13,0.709,0.6797,1.3254,8.6616,9.2691,14.0644,19.4312
2019-02-14,0.7106,0.6837,1.3295,8.6496,9.2905,14.1304,19.257
2019-02-15,0.7141,0.6868,1.3244,8.6354,9.2829,14.0811,19.2516
2019-02-18,0.713,0.6848,1.324,8.6104,9.2649,14.1156,19.2455
2019-02-19,0.7165,0.6883,1.3211,8.5665,9.3111,14.0449,19.1447
2019-02-20,0.7165,0.6857,1.3176,8.5879,9.3227,14.0124,19.217
2019-02-21,0.7092,0.6801,1.3232,8.6237,9.3632,14.0244,19.289
2019-02-22,0.7129,0.6846,1.3135,8.613,9.3457,14.0001,19.1448
2019-02-25,0.7167,0.6884,1.3187,8.5949,9.3095,13.8236,19.1337
2019-02-26,0.7186,0.6888,1.3169,8.5636,9.2826,13.8338,19.1763
2019-02-27,0.7138,0.6848,1.3156,8.5567,9.2717,13.9358,19.1684
2019-02-28,0.7094,0.6807,1.3172,8.5619,9.2386,14.0849,19.2813
2019-03-01,0.7079,0.68,1.3297,8.5809,9.269,14.2295,19.2714
2019-03-04,0.7092,0.6819,1.3303,8.645,9.3379,14.2301,19.2975
2019-03-05,0.7084,0.6791,1.335,8.6625,9.3098,14.1669,19.2471
2019-03-06,0.7032,0.6769,1.3442,8.6651,9.3017,14.2678,19.3603
2019-03-07,0.7016,0.6754,1.3455,8.7797,9.4556,14.5036,19.5512
2019-03-08,0.7045,0.6804,1.3416,8.7684,9.4342,14.4391,19.4925
2019-03-11,0.707,0.683,1.3394,8.6657,9.3982,14.3393,19.4018
2019-03-12,0.7082,0.6861,1.3354,8.6329,9.3641,14.3519,19.3493
2019-03-13,0.7094,0.6858,1.3302,8.5633,9.2906,14.4227,19.2849
2019-03-14,0.7064,0.6823,1.3335,8.5712,9.3051,14.5378,19.3184
2019-03-15,0.7085,0.6846,1.3336,8.5298,9.2297,14.4013,19.2082
2019-03-18,0.7104,0.6853,1.3334,8.5459,9.2293,14.4494,19.0558
2019-03-19,0.7088,0.6855,1.332,8.5266,9.2063,14.5059,19.0135
2019-03-20,0.7116,0.6883,1.3305,8.5005,9.1383,14.2596,18.8293
2019-03-21,0.7112,0.6877,1.3364,8.4544,9.1734,14.2162,18.8606
2019-03-22,0.7083,0.6879,1.3429,8.5593,9.2796,14.4976,19.0924
2019-03-25,0.7112,0.6909,1.3404,8.5343,9.2399,14.3073,19.0198
2019-03-26,0.7135,0.6907,1.3381,8.5452,9.2447,14.416,19.1056
2019-03-27,0.7084,0.6797,1.3409,8.6285,9.2784,14.5995,19.3615
2019-03-28,0.7074,0.6777,1.3438,8.6411,9.2941,14.6077,19.3395
2019-03-29,0.7096,0.6804,1.3349,8.6267,9.2917,14.5012,19.4279
2019-04-01,0.7112,0.6806,1.3307,8.585,9.2812,14.1595,19.1436
2019-04-02,0.7071,0.6758,1.3337,8.6026,9.3279,14.2045,19.2279
2019-04-03,0.7113,0.6778,1.3345,8.5728,9.2695,14.1461,19.2201
2019-04-04,0.7112,0.6754,1.3359,8.602,9.2852,14.1198,19.149
2019-04-05,0.7105,0.673,1.3384,8.6102,9.303,14.0931,19.0722
2019-04-08,0.7127,0.6741,1.3314,8.5471,9.2611,14.1108,18.9671
2019-04-09,0.7124,0.6745,1.333,8.5569,9.2588,14.0903,18.9317
2019-04-10,0.7171,0.6766,1.3319,8.497,9.2628,13.9148,18.8168
2019-04-11,0.7124,0.6728,1.3383,8.5363,9.2891,14.0068,18.8373
2019-04-12,0.7173,0.6763,1.3323,8.4879,9.2702,13.9667,18.7544
2019-04-15,0.7173,0.6763,1.3367,8.4956,9.2683,14.0464,18.8555
2019-04-16,0.7175,0.6763,1.335,8.4923,9.2581,14.0333,18.8707
2019-04-17,0.7179,0.6727,1.3341,8.4949,9.2487,13.9886,18.8212
2019-04-18,0.7151,0.6682,1.3376,8.5154,9.3106,14.052,18.8036
2019-04-19,0.7152,0.6684,1.3391,8.5133,9.3015,14.0599,18.7903
2019-04-22,0.7134,0.668,1.3347,8.4987,9.3066,14.1574,18.827
2019-04-23,0.7102,0.6657,1.3423,8.5446,9.3504,14.2566,18.9054
2019-04-24,0.7015,0.6593,1.3493,8.6373,9.4343,14.4358,19.0687
2019-04-25,0.7015,0.6626,1.3485,8.6706,9.5394,14.4186,19.021
2019-04-26,0.7042,0.6662,1.3455,8.684,9.4965,14.3917,18.9378
2019-04-29,0.7056,0.6666,1.3458,8.6581,9.5107,14.3177,19.0147
2019-04-30,0.7048,0.6675,1.3388,8.6297,9.4883,14.2986,18.946
2019-05-01,0.7015,0.6623,1.3446,8.6729,9.542,14.4558,18.996
2019-05-02,0.7,0.6618,1.3475,8.7563,9.5774,14.5353,19.1219
2019-05-03,0.7018,0.6647,1.342,8.7051,9.5435,14.3515,18.9193
2019-05-06,0.6991,0.6614,1.3448,8.7195,9.5701,14.4671,18.9909
2019-05-07,0.7012,0.6604,1.3474,8.7413,9.5947,14.4329,19.0319
2019-05-08,0.6988,0.6575,1.3479,8.7692,9.6174,14.3742,19.0866
2019-05-09,0.6989,0.6591,1.3477,8.7837,9.6534,14.3458,19.2334
2019-05-10,0.7002,0.6597,1.3417,8.7136,9.6118,14.1597,19.1036
2019-05-13,0.6944,0.6567,1.3478,8.7674,9.6401,14.331,19.2217
2019-05-14,0.6944,0.6576,1.3462,8.7453,9.6029,14.243,19.1497
2019-05-15,0.6928,0.6564,1.3438,8.7206,9.6001,14.2189,19.0461
2019-05-16,0.6892,0.6536,1.346,8.7442,9.6373,14.289,19.1255
2019-05-17,0.6868,0.6519,1.3458,8.7949,9.6417,14.4298,19.1698
2019-05-20,0.6908,0.6534,1.3429,8.7916,9.6597,14.3868,19.0676
2019-05-21,0.6883,0.6507,1.3406,8.7656,9.6569,14.3938,19.0142
2019-05-22,0.6882,0.6495,1.3435,8.7588,9.633,14.3792,18.9865
2019-05-23,0.6901,0.652,1.3474,8.7593,9.6168,14.4842,19.043
2019-05-24,0.6927,0.6553,1.3437,8.6894,9.5414,14.4119,19.0517
2019-05-27,0.6918,0.6545,1.3444,8.7068,9.5812,14.4281,19.0602
2019-05-28,0.6924,0.6543,1.3494,8.7243,9.599,14.7346,19.1939
2019-05-29,0.6917,0.6512,1.3519,8.7529,9.5587,14.6529,19.1321
2019-05-30,0.6912,0.6511,1.35,8.7719,9.5399,14.7313,19.1425
2019-05-31,0.6938,0.6531,1.3516,8.7573,9.4961,14.5803,19.6165
2019-06-03,0.6977,0.6598,1.3438,8.7095,9.4458,14.4516,19.7786
2019-06-04,0.6991,0.6608,1.3394,8.6957,9.4358,14.6623,19.5642
2019-06-05,0.697,0.6619,1.3415,8.7408,9.4431,14.8778,19.5826
2019-06-06,0.6977,0.6622,1.3362,8.6913,9.4193,14.9949,19.6878
2019-06-07,0.7001,0.6665,1.3267,8.6259,9.399,14.9515,19.6204
2019-06-10,0.6961,0.6609,1.3269,8.6539,9.4183,14.8253,19.2118
2019-06-11,0.6962,0.6582,1.3284,8.6304,9.4452,14.6675,19.1316
2019-06-12,0.6928,0.6574,1.3343,8.6599,9.4749,14.8717,19.1705
2019-06-13,0.6915,0.6568,1.3327,8.6803,9.4831,14.8675,19.1947
2019-06-14,0.6872,0.6492,1.3414,8.715,9.4905,14.822,19.1548
2019-06-17,0.6853,0.6495,1.3413,8.7348,9.48,14.8129,19.1741
2019-06-18,0.6877,0.653,1.3377,8.7455,9.535,14.5233,19.1236
2019-06-19,0.6881,0.6538,1.328,8.7049,9.4891,14.3222,19.0159
2019-06-20,0.6923,0.6587,1.3192,8.5559,9.4163,14.3351,19.0037
2019-06-21,0.6926,0.6589,1.3222,8.4999,9.3523,14.3346,19.1245
2019-06-24,0.6963,0.6619,1.318,8.4796,9.279,14.3655,19.2027
2019-06-25,0.6961,0.6639,1.3169,8.5338,9.2794,14.3527,19.2256
2019-06-26,0.6985,0.6681,1.3127,8.4957,9.2605,14.2271,19.1259
2019-06-27,0.7009,0.67,1.3095,8.5144,9.2787,14.1688,19.1785
2019-06-28,0.702,0.6718,1.3095,8.5326,9.2845,14.0869,19.2229
2019-07-01,0.6966,0.6672,1.3135,8.581,9.3588,14.1357,19.1273
2019-07-02,0.6994,0.6673,1.3108,8.5668,9.331,14.0965,19.0506
2019-07-03,0.7029,0.6708,1.3058,8.535,9.3123,14.0552,19.0149
2019-07-04,0.7022,0.6687,1.3053,8.5328,9.3273,14.0371,19.0058
2019-07-05,0.698,0.6628,1.3081,8.6192,9.4432,14.1766,19.0155
2019-07-08,0.6972,0.6623,1.3096,8.6423,9.4598,14.1738,18.9138
2019-07-09,0.6928,0.6606,1.3128,8.6519,9.4746,14.1792,19.1551
2019-07-10,0.6959,0.6647,1.3082,8.5805,9.4206,13.9837,19.1394
2019-07-11,0.6974,0.6661,1.3072,8.5395,9.3813,13.9687,19.0768
2019-07-12,0.702,0.6693,1.3028,8.53,9.368,13.9599,18.9895
2019-07-15,0.7039,0.6719,1.3049,8.54,9.3568,13.9039,18.9762
2019-07-16,0.7012,0.6702,1.3088,8.5739,9.3901,13.9495,19.0972
2019-07-17,0.701,0.6731,1.3054,8.588,9.3668,14.0116,19.0646
2019-07-18,0.7075,0.6783,1.3027,8.5377,9.3052,13.8411,18.9433
2019-07-19,0.7042,0.6764,1.3059,8.5739,9.3828,13.9358,19.0305
2019-07-22,0.7036,0.6759,1.3119,8.6077,9.4127,13.8633,19.0549
2019-07-23,0.7005,0.6704,1.3136,8.6781,9.4631,13.9303,19.179
2019-07-24,0.6977,0.6705,1.3142,8.6435,9.427,13.8792,19.0606
2019-07-25,0.6951,0.6664,1.3165,8.6757,9.4525,14.0812,19.0224
2019-07-26,0.6911,0.6636,1.3166,8.7175,9.5023,14.2957,19.0504
2019-07-29,0.6902,0.6632,1.3164,8.6947,9.4874,14.1639,19.0624
2019-07-30,0.6872,0.6613,1.3151,8.7515,9.5663,14.2082,19.0628
2019-07-31,0.6845,0.6559,1.3191,8.8636,9.6652,14.3429,19.148
2019-08-01,0.68,0.6557,1.3212,8.8878,9.6541,14.6674,19.2426
2019-08-02,0.6801,0.6536,1.3207,8.9159,9.6404,14.7856,19.3044
2019-08-05,0.6756,0.6528,1.3204,8.9298,9.605,14.9145,19.6176
2019-08-06,0.6761,0.6525,1.3281,8.9086,9.5868,14.9289,19.5767
2019-08-07,0.6757,0.6446,1.3303,8.9543,9.6192,15.0695,19.6311
2019-08-08,0.6802,0.648,1.3227,8.9283,9.5998,15.0405,19.4111
2019-08-09,0.6786,0.6468,1.3222,8.8808,9.5443,15.253,19.4133
2019-08-12,0.6752,0.6448,1.3239,8.9169,9.5624,15.3019,19.6025
2019-08-13,0.6799,0.6454,1.3223,8.8762,9.541,15.1352,19.3763
2019-08-14,0.6748,0.6436,1.3319,8.9831,9.6338,15.417,19.6756
2019-08-15,0.6775,0.6449,1.3313,9.0209,9.6436,15.2777,19.6087
2019-08-16,0.6779,0.6429,1.3269,9.0053,9.6648,15.3058,19.6595
2019-08-19,0.6764,0.6411,1.3324,8.9784,9.6872,15.4664,19.8635
2019-08-20,0.6778,0.6416,1.3319,8.9829,9.6934,15.3645,19.7684
2019-08-21,0.6781,0.6404,1.3291,8.9448,9.6258,15.1817,19.6848
2019-08-22,0.6757,0.6367,1.3303,8.9808,9.6767,15.2479,19.8299
2019-08-23,0.6756,0.6405,1.3283,8.9335,9.5912,15.2496,19.9219
2019-08-26,0.6775,0.6394,1.3254,9.0025,9.674,15.2886,19.9279
2019-08-27,0.6752,0.6362,1.3283,9.0106,9.6709,15.3103,19.9845
2019-08-28,0.6734,0.6337,1.3306,9.0474,9.7247,15.4132,20.1107
2019-08-29,0.6728,0.6311,1.3287,9.0965,9.7764,15.3122,20.1415
2019-08-30,0.6733,0.6328,1.3311,9.1249,9.8404,15.1954,20.063
2019-09-02,0.6716,0.6308,1.3326,9.1006,9.8292,15.2514,20.1536
2019-09-03,0.676,0.6337,1.3337,9.1024,9.8211,15.0966,19.9735
2019-09-04,0.6797,0.6361,1.3224,9.0326,9.7424,14.8007,19.7208
2019-09-05,0.6815,0.6374,1.323,9.0094,9.6887,14.8829,19.7377
2019-09-06,0.6846,0.6421,1.3173,8.9752,9.6462,14.805,19.5324
2019-09-09,0.6862,0.6424,1.3168,8.924,9.6581,14.7688,19.5727
2019-09-10,0.6861,0.6426,1.3152,8.9553,9.6839,14.6434,19.4951
2019-09-11,0.6862,0.6413,1.3194,8.9565,9.6736,14.6766,19.5094
2019-09-12,0.6866,0.6406,1.321,8.9715,9.6232,14.5995,19.4275
2019-09-13,0.6879,0.6377,1.3288,8.987,9.6097,14.579,19.4062
2019-09-16,0.6865,0.6344,1.324,8.9605,9.665,14.6612,19.4403
2019-09-17,0.6866,0.6359,1.3244,8.9227,9.6708,14.7125,19.3622
2019-09-18,0.6828,0.6321,1.3289,8.9455,9.7272,14.6872,19.3973
2019-09-19,0.6792,0.6302,1.326,8.979,9.6974,14.8191,19.4554
2019-09-20,0.6766,0.6258,1.3263,9.0621,9.7158,14.935,19.447
2019-09-23,0.6773,0.6294,1.3263,9.0453,9.7125,14.9012,19.4803
2019-09-24,0.6801,0.6325,1.3243,9.0063,9.6668,14.8674,19.4459
2019-09-25,0.6751,0.6272,1.3268,9.0556,9.7552,14.9889,19.5656
2019-09-26,0.6749,0.6298,1.3268,9.0833,9.7655,15.0091,19.6713
2019-09-27,0.6764,0.6296,1.3247,9.077,9.7943,15.1275,19.6916
2019-09-30,0.675,0.6263,1.3241,9.0967,9.8403,15.1363,19.7344
2019-10-01,0.6704,0.6245,1.3221,9.1265,9.8784,15.3349,19.8247
2019-10-02,0.6707,0.6269,1.3326,9.1306,9.8722,15.2914,19.7946
2019-10-03,0.6742,0.6303,1.3337,9.1239,9.8645,15.1481,19.6539
2019-10-04,0.6771,0.632,1.3314,9.0957,9.84,15.0506,19.5147
2019-10-07,0.6733,0.6289,1.3309,9.1438,9.9163,15.18,19.5751
2019-10-08,0.6728,0.6298,1.3325,9.1642,9.9467,15.2801,19.6261
2019-10-09,0.6725,0.6293,1.3333,9.1755,9.9582,15.172,19.5706
2019-10-10,0.6761,0.632,1.3291,9.125,9.8421,15.0498,19.4495
2019-10-11,0.6794,0.6337,1.3203,9.0755,9.8031,14.7756,19.3206
2019-10-14,0.6775,0.6299,1.3234,9.1101,9.8204,14.8169,19.2715
2019-10-15,0.6753,0.6294,1.3199,9.1223,9.8106,14.8907,19.2406
2019-10-16,0.6759,0.6292,1.3202,9.1781,9.7772,14.9438,19.201
2019-10-17,0.6824,0.6347,1.3137,9.185,9.7133,14.8333,19.1977
2019-10-18,0.6856,0.6382,1.3127,9.1617,9.6509,14.791,19.0997
2019-10-21,0.6868,0.6408,1.3089,9.1369,9.6416,14.7595,19.127
2019-10-22,0.6855,0.6405,1.3095,9.1486,9.6501,14.5861,19.1475
2019-10-23,0.6853,0.6423,1.3072,9.1222,9.6402,14.6454,19.116
2019-10-24,0.6819,0.6384,1.3071,9.1381,9.6569,14.7012,19.1357
2019-10-25,0.6823,0.6349,1.3058,9.1957,9.6841,14.6269,19.0627
2019-10-28,0.6838,0.635,1.3055,9.222,9.7042,14.5612,19.1194
2019-10-29,0.6865,0.6356,1.3087,9.2273,9.7008,14.6265,19.1178
2019-10-30,0.6903,0.6389,1.3159,9.181,9.6581,15.007,19.0825
2019-10-31,0.6894,0.6413,1.3164,9.1923,9.652,15.1008,19.2332
2019-11-01,0.6904,0.6427,1.3142,9.0838,9.5609,15.0374,19.124
2019-11-04,0.6884,0.6402,1.3151,9.1447,9.6225,14.8125,19.1715
2019-11-05,0.6893,0.6375,1.3157,9.1739,9.6525,14.7507,19.1891
2019-11-06,0.6884,0.6369,1.3181,9.1712,9.6252,14.8142,19.1451
2019-11-07,0.6898,0.6366,1.3174,9.11,9.6272,14.742,19.1337
2019-11-08,0.6863,0.6328,1.3228,9.1319,9.7003,14.8533,19.101
2019-11-11,0.6851,0.6361,1.3233,9.1329,9.6967,14.8829,19.1129
2019-11-12,0.6841,0.6331,1.3233,9.1649,9.7206,14.9426,19.3169
2019-11-13,0.6838,0.6411,1.3251,9.1842,9.7309,14.9116,19.3564
2019-11-14,0.6786,0.6381,1.3248,9.1627,9.682,14.8254,19.3217
2019-11-15,0.6817,0.6404,1.3223,9.0922,9.6461,14.7114,19.179
2019-11-18,0.6811,0.6398,1.3206,9.1164,9.6349,14.8134,19.313
2019-11-19,0.6828,0.6431,1.3268,9.1234,9.6314,14.7631,19.344
2019-11-20,0.6803,0.6417,1.3304,9.135,9.6325,14.7808,19.4634
2019-11-21,0.6787,0.6403,1.3285,9.1456,9.6261,14.6842,19.384
2019-11-22,0.6786,0.641,1.3302,9.1568,9.6341,14.716,19.3761
2019-11-25,0.6779,0.6418,1.3299,9.1779,9.6377,14.7766,19.4447
2019-11-26,0.6788,0.6428,1.3272,9.1691,9.5898,14.8017,19.5191
2019-11-27,0.6776,0.6419,1.3282,9.1609,9.5803,14.7609,19.527
2019-11-28,0.677,0.642,1.3282,9.1696,9.5587,14.7092,19.4715
2019-11-29,0.6763,0.6422,1.3282,9.2248,9.575,14.6706,19.5302
2019-12-02,0.6819,0.6503,1.3308,9.1645,9.5417,14.5443,19.577
2019-12-03,0.6847,0.652,1.3296,9.1853,9.5308,14.6363,19.5565
2019-12-04,0.6849,0.6529,1.3201,9.1736,9.5128,14.5931,19.4345
2019-12-05,0.6834,0.6544,1.3174,9.1378,9.4892,14.6492,19.3619
2019-12-06,0.6841,0.6566,1.3255,9.1296,9.4988,14.6224,19.3063
2019-12-09,0.6823,0.6549,1.3239,9.1442,9.5344,14.6715,19.2319
2019-12-10,0.6809,0.6545,1.323,9.1774,9.4988,14.791,19.2564
2019-12-11,0.6876,0.6586,1.3174,9.1117,9.4005,14.6824,19.1176
2019-12-12,0.6909,0.6597,1.3185,9.0778,9.3948,14.4955,19.0597
2019-12-13,0.6876,0.6599,1.3166,9.0319,9.3981,14.531,19.0407
2019-12-16,0.6885,0.6597,1.3155,9.01,9.3619,14.3644,18.9323
2019-12-17,0.6851,0.6576,1.316,9.021,9.3807,14.3836,18.9283
2019-12-18,0.6853,0.6589,1.3115,9.0105,9.4229,14.3084,18.9651
2019-12-19,0.6886,0.6607,1.3125,8.9753,9.4113,14.2248,18.9174
2019-12-20,0.69,0.6599,1.3161,8.9726,9.4034,14.2536,18.9323
2019-12-23,0.6922,0.6637,1.3148,8.9564,9.4313,14.2131,18.9448
2019-12-24,0.6922,0.6636,1.3165,8.9098,9.423,14.1592,18.9718
2019-12-25,0.692,0.6633,1.316,8.9139,9.4277,14.1595,18.9666
2019-12-26,0.6945,0.6669,1.3122,8.8826,9.4125,14.1307,18.9423
2019-12-27,0.698,0.6699,1.3079,8.8148,9.3366,14.0304,18.8492
2019-12-30,0.6994,0.6728,1.3069,8.815,9.3488,14.1153,18.9303
2019-12-31,0.7021,0.674,1.299,8.7855,9.365,14.0,18.9265
2020-01-01,0.7017,0.6724,1.2987,8.7806,9.3648,14.0132,18.9028
2020-01-02,0.6993,0.6702,1.2981,8.7953,9.3633,14.0894,18.8382
2020-01-03,0.695,0.6664,1.3001,8.8343,9.3994,14.3019,18.9096
2020-01-06,0.694,0.6675,1.2965,8.7933,9.4015,14.2117,18.8418
2020-01-07,0.687,0.6643,1.3004,8.8513,9.4548,14.3119,18.8962
2020-01-08,0.6866,0.6647,1.3039,8.8659,9.4608,14.1615,18.8152
2020-01-09,0.6858,0.6616,1.3056,8.8884,9.4916,14.2103,18.8386
2020-01-10,0.6901,0.6631,1.305,8.8872,9.5009,14.3661,18.7952
2020-01-13,0.6904,0.6631,1.3057,8.8972,9.466,14.4059,18.7978
2020-01-14,0.6902,0.6615,1.3062,8.874,9.4634,14.4028,18.7822
2020-01-15,0.6902,0.6618,1.3042,8.8629,9.4645,14.3894,18.792
2020-01-16,0.6898,0.6638,1.3042,8.8866,9.4888,14.4149,18.7838
2020-01-17,0.6879,0.6615,1.3066,8.9124,9.5178,14.4699,18.6607
2020-01-20,0.6873,0.6608,1.3048,8.9275,9.5184,14.507,18.6636
2020-01-21,0.6845,0.6597,1.307,8.9944,9.5256,14.5023,18.7734
2020-01-22,0.6844,0.6593,1.3135,8.984,9.5058,14.3292,18.6887
2020-01-23,0.6847,0.6617,1.3127,8.9954,9.5324,14.4011,18.7674
2020-01-24,0.6832,0.6607,1.3143,9.0494,9.5684,14.3939,18.7857
2020-01-27,0.6761,0.6548,1.3194,9.1432,9.6239,14.61,18.9119
2020-01-28,0.6762,0.6546,1.3155,9.1127,9.6088,14.5506,18.7225
2020-01-29,0.6754,0.6527,1.3199,9.1624,9.6199,14.6167,18.7029
2020-01-30,0.6722,0.6488,1.3209,9.181,9.6358,14.7648,18.7796
2020-01-31,0.6692,0.6464,1.3237,9.2011,9.6248,15.0282,18.8447
2020-02-03,0.6692,0.6462,1.3286,9.2759,9.6492,14.8843,18.8169
2020-02-04,0.6739,0.649,1.3277,9.2107,9.589,14.7831,18.6689
2020-02-05,0.6746,0.6474,1.3282,9.2104,9.5881,14.7767,18.598
2020-02-06,0.673,0.6458,1.3284,9.2185,9.623,14.9146,18.6572
2020-02-07,0.6673,0.64,1.3308,9.305,9.659,15.0636,18.7656
2020-02-10,0.6687,0.6384,1.3317,9.2888,9.6618,14.9782,18.6977
2020-02-11,0.6714,0.6406,1.3286,9.25,9.6379,14.8096,18.6573
2020-02-12,0.6737,0.6467,1.325,9.2284,9.634,14.8524,18.6207
2020-02-13,0.6719,0.6437,1.3267,9.2507,9.6737,14.9557,18.5993
2020-02-14,0.6714,0.6438,1.3252,9.2488,9.7231,14.9118,18.5415
2020-02-17,0.6714,0.6436,1.3235,9.2567,9.69,14.9875,18.5561
2020-02-18,0.6686,0.6386,1.326,9.3299,9.7861,15.007,18.589
2020-02-19,0.6675,0.6386,1.3221,9.2716,9.7864,14.9833,18.5634
2020-02-20,0.6615,0.6333,1.3259,9.3187,9.8155,15.1283,18.8329
2020-02-21,0.6627,0.6349,1.3225,9.2793,9.7178,15.0052,18.8954
2020-02-24,0.6605,0.634,1.3293,9.3573,9.7334,15.1499,19.0701
2020-02-25,0.6604,0.6321,1.3279,9.3616,9.7152,15.2148,19.0788
2020-02-26,0.6544,0.6293,1.3333,9.3989,9.735,15.3137,19.2813
2020-02-27,0.6569,0.6307,1.3391,9.3943,9.6586,15.4841,19.4988
2020-02-28,0.6515,0.6246,1.3407,9.3939,9.605,15.6609,19.6437
2020-03-02,0.6537,0.6261,1.3328,9.2919,9.5383,15.3794,19.3966
2020-03-03,0.6584,0.6275,1.338,9.2767,9.4738,15.4065,19.4519
2020-03-04,0.6627,0.6298,1.3385,9.256,9.4782,15.2632,19.5373
2020-03-05,0.6614,0.6302,1.3411,9.2833,9.4335,15.628,19.846
2020-03-06,0.6636,0.635,1.3418,9.2604,9.3993,15.679,20.1104
2020-03-09,0.6587,0.6337,1.3702,9.5695,9.4345,16.0926,20.7753
2020-03-10,0.6505,0.627,1.3727,9.5942,9.5206,15.9432,20.8342
2020-03-11,0.6484,0.6269,1.3779,9.692,9.5219,16.1967,21.3837
2020-03-12,0.6236,0.609,1.3925,10.1668,9.7546,16.5437,21.9401
2020-03-13,0.6203,0.6054,1.3806,10.0778,9.7097,16.276,21.9229
2020-03-16,0.6117,0.6045,1.4016,10.2781,9.7717,16.7045,22.8804
2020-03-17,0.6,0.5946,1.4202,10.4996,9.8833,16.6205,22.959
2020-03-18,0.5773,0.574,1.4504,11.2897,10.2647,17.0954,23.7042
2020-03-19,0.5743,0.5711,1.4511,11.2472,10.4167,17.4669,24.0314
2020-03-20,0.5785,0.57,1.4366,11.7051,10.3899,17.6099,24.4189
2020-03-23,0.5838,0.572,1.4494,11.5817,10.3491,17.8369,25.3588
2020-03-24,0.5958,0.5828,1.4462,11.1202,10.1377,17.5226,24.8408
2020-03-25,0.5959,0.5851,1.4191,10.7297,10.1127,17.3346,23.9273
2020-03-26,0.6063,0.5962,1.402,10.4104,9.9755,17.327,22.9454
2020-03-27,0.6168,0.6035,1.3985,10.486,9.8893,17.624,23.3426
2020-03-30,0.6174,0.6011,1.4166,10.5466,10.0339,17.9368,23.8018
2020-03-31,0.6131,0.5956,1.4062,10.4028,9.9052,17.8379,23.6723
2020-04-01,0.6071,0.5912,1.4191,10.4551,10.0119,18.229,24.2388
2020-04-02,0.6061,0.5916,1.4138,10.3897,10.0999,18.4676,24.26
2020-04-03,0.5997,0.5869,1.4205,10.6091,10.1947,19.0403,25.0146
2020-04-06,0.6088,0.5933,1.4111,10.428,10.1258,18.6642,24.6296
2020-04-07,0.617,0.5977,1.3993,10.2837,10.0478,18.3201,24.3145
2020-04-08,0.623,0.6012,1.4013,10.3049,10.0758,18.192,24.0426
2020-04-09,0.634,0.6081,1.3976,10.2358,9.9497,18.0338,23.5704
2020-04-10,0.6349,0.6078,1.3956,10.2023,9.9407,17.9619,23.3105
2020-04-13,0.6382,0.6088,1.3904,10.3165,10.0117,18.1299,23.6604
2020-04-14,0.6442,0.6106,1.3883,10.308,9.9509,18.3234,23.3907
2020-04-15,0.6319,0.5991,1.4115,10.5083,10.0324,18.6979,23.9832
2020-04-16,0.6327,0.5968,1.4082,10.4558,10.031,18.8787,24.0262
2020-04-17,0.6366,0.6035,1.4001,10.3271,9.9844,18.8086,23.6963
2020-04-20,0.6336,0.6037,1.4149,10.4539,10.0234,18.8567,24.0441
2020-04-21,0.628,0.5958,1.4211,10.6509,10.0979,18.9751,24.3937
2020-04-22,0.6323,0.5951,1.4161,10.7676,10.0948,19.0177,24.4897
